,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
22450,Cool Cat Saves the Kids,2015,insufficient sample,5.0,Missing,Missing,Missing,Missing,"Cool Cat is the coolest cat in town. All the kids love him. Except for the bully Butch, who hates Cool Cat for his coolness. He terrorizes Cool Cat, his friends and family with threats, taunting, and the internet. Can Cool Cat face his fears and defeat the bully Derrick?"
22451,Bad Hair Day,2015,insufficient sample,4.0,insufficient sample,8.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"The film is about a high school tech whiz (Laura Marano), who is determined to become prom queen. But on the big day, she suddenly wakes up having a bad hair day, and her destroyed prom dress, and everything that can go wrong, does go badly wrong. A police officer (Leigh-Allyn Baker) seeks the necklace that the teen somehow ends up possessing. Prom day goes really bad as the pair is pursued by a dogged jewel thief (Christian Campbell) on a wild ride cross around the city."
22452,Frenemies,2012,insufficient sample,2.0,Missing,Missing,Missing,Missing,What happens when three sets of BFF's become enemies?
22453,How to Build a Better Boy,2014,Missing,Missing,insufficient sample,7.0,Missing,Missing,"Mae and Gabby are two friends who go everywhere together but they are not very popular in their school. Their classmates always pressure because they have not had a boyfriend so to avoid further setbacks, the girls put in place a plan to create the perfect boyfriend. Both believe that it will be easy to create their perfect guy using the military team building; machinery owned by the father of Mae, the machine works through a wireless keyboard. The machine can create with their settings, a robotic soldier. Of this plan was born Albert an ideal guy to be a perfect boyfriend. He will be the most popular boy of the school."
22456,Araf,2012,Missing,Missing,Missing,Missing,Missing,Missing,"Araf is the story of Zehra and Olgun whose lives are caught in a vacuum. The world in which they live and work is a place of throwaway culture and constant change. They too are waiting for a chance to change and escape from their empty, monotonous lives."
22457,Kept Woman,2015,insufficient sample,7.0,insufficient sample,4.0,Missing,Missing,"Jessica and her fiancé Evan just moved from the city into their dream home on a quiet suburban street. Soon after, Jessica catches her seemingly friendly new neighbor, Simon, in a strange lie and can't let her suspicions rest. The danger escalates when Simon lures her inside his home and imprisons Jessica in his secret bunker, meticulously decorated in the idealized style of the 1950's."
22458,Halam Geldi,2014,insufficient sample,1.0,Missing,Missing,Missing,Missing,
22459,The Oregonian,2011,insufficient sample,3.0,insufficient sample,3.0,Missing,Missing,"A girl gets in a car accident and wanders through the woods, encountering all kinds of nightmarish things."
22460,Sevimli Tehlikeli,2015,Missing,Missing,insufficient sample,2.0,Missing,Missing,Directed by  Özcan Deniz.
22461,The Rambler,2013,insufficient sample,6.0,Missing,Missing,Missing,Missing,"After being released from prison, a man known as The Rambler stumbles upon a strange mystery as he attempts a dangerous journey through treacherous back roads and small towns en route to reconnecting with his long lost brother."
22462,The Devil's Candy,2017,insufficient sample,4.0,insufficient sample,8.0,Missing,Missing,A struggling painter is possessed by satanic forces after he and his young family move into their dream home in rural Texas.
22463,The Son of an Afghan Farmer,2012,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Muhad, a Muslim boy from Afghanistan, attends college in California, where he falls in love with an American journalism student, Victoria. Shortly after, his father suffers a stroke and Muhad must return home to tend to the family farm. As time passes, most of the crops are wiped out by the ongoing drought. Muhad is forced to head North with the rest of the farmers to harvest the poppies. Victoria has settled into her new life as a journalist for a local newspaper in San Francisco. When she follows a lead on a story about the ongoing war on drugs in Afghanistan, she is surprised to find her once innocent, first love is now a major player in the opium poppy trade."
22466,Megamind: The Button Of Doom,2011,insufficient sample,2.0,insufficient sample,2.0,Missing,Missing,"For their first day on the job as the new protectors of Metro City, Megamind and Minion are selling off the gadgets from their evil lair. But when one seemingly harmless ""button"" unleashes the gigantic robot MEGA-MEGAmind, the duo will have to resort to their old tricks to restore order."
22467,Die MondverschwÃ¶rung,2011,Missing,Missing,Missing,Missing,Missing,Missing,"During his work as chief reporter for DDC-TV, a German-speaking television station in the USA, Dennis Mascarenas has met some pretty strange people and gotten into quite a few hairy situations. But when he is asked to make a film about the Germans' relationship to the moon, it is the beginning of the craziest and most unbelievable assignment of his career. 'The Moon Conspiracy' is like a glimpse into Pandora's Box: it takes Dennis and his audience on a surreal journey into hidden universes, only to end up at the frozen bottom of the German soul."
22468,Peggy Guggenheim: Art Addict,2015,Missing,Missing,Missing,Missing,Missing,Missing,"Bouncing between Europe and the United States as often as she would between lovers, Peggy Guggenheim’s life was as swirling as the design of her uncle’s museum, and reads more like fiction than any reality imaginable. Peggy Guggenheim – Art Addict offers a rare look into Guggenheim’s world: blending the abstract, the colorful, the surreal and the salacious, to portray a life that was as complex and unpredictable as the artwork Peggy revered and the artists she pushed forward."
22470,Woodlawn,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,Love and unity in a school torn by racism and hate in the 1970s.A gifted high school football player must learn to embrace his talent and his faith as he battles racial tensions on and off the field.
22472,Shark Lake,2015,insufficient sample,1.0,insufficient sample,9.0,Missing,Missing,"Meredith Hendricks happens to be the best cop in her quiet town on Lake Tahoe. When a black-market exotic species dealer named Clint is paroled from prison, something he let loose begins to make its presence known. Swimmers and land-lovers alike begin to become part of the food chain at an unbelievable rate. Meredith and her team discover that they're not just hunting one eating machine, but a whole family of them. Not everyone will make it out alive, but those who do will never forget this summer at Shark Lake."
22473,Riot,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher."
22476,"Branco Sai, Preto Fica",2014,insufficient sample,4.0,Missing,Missing,Missing,Missing,Shots fired inside a club frequented by black Brazilians in the outskirts of Brasilia leave two men wounded. A third man arrives from the future in order to investigate the incident and prove that the fault lies in the repressive society.
22477,Everyday,2012,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"This film charts the relationship between a man imprisoned for drug smuggling and his wife and is being shot over the course of five years, a few weeks at a time."
22478,Dolly Dearest,1991,insufficient sample,5.0,insufficient sample,8.0,Missing,Missing,"An American family moves to Mexico to fabricate dolls, but their toy factory happens to be next to a Sanzian grave and the toys come into possession of an old, malicious spirit."
22479,Azul y no tan rosa,2012,insufficient sample,5.0,insufficient sample,2.0,Missing,Missing,"The story of Diego, a young and successful photographer that lives in the glamorous world of fashion, shallowness and excess. A tragic accident turns his world around; his partner is now in a coma. Unexpectedly, and right at this terrible time, Diego must take care of his son, Armando. Now, both of them have to adapt to each other; Armando to the unknown, homosexual world of his father, and Diego to the closed attitude of his teenage son."
22480,The Forest,2016,Missing,Missing,insufficient sample,7.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Set in the Aokigahara Forest, a real-life place in Japan where people go to end their lives. Against this backdrop, a young American woman comes in search of her twin sister, who has mysteriously disappeared."
22481,Guzaarish,2010,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Ethan, a magician rendered paralyzed in an accident, sets off a furor when he makes a petition to the court to end his own life."
22482,Sadece Sen,2014,Missing,Missing,insufficient sample,2.0,Missing,Missing,The passionate love between a former boxer and a beautiful blind woman.
22483,Evim Sensin,2012,Missing,Missing,insufficient sample,1.0,Missing,Missing,"After returning back to family, Leyla tries to fix everytihng while starting a new life wit Iskender. Everything goes smoothly until troubles find Leyla..."
22485,Non ho sonno,2001,insufficient sample,5.0,Missing,Missing,Missing,Missing,"An elderly and retired police detective and a young amateur sleuth team up to find a serial killer whom has resumed a killing spree in Turin, Italy after a 17-year hiatus."
22486,Ich und Kaminski,2015,insufficient sample,5.0,0.14285714285714285,14.0,Missing,Missing,"Young journalist Sebastian Zöllner is writing an article on artist Manuel Kaminski. Zöllner hopes that Kaminski dies soon, so that he can cash in on his article."
22489,Paa,2009,insufficient sample,2.0,Missing,Missing,Missing,Missing,"He suffers from a progeria like syndrome. Mentally he is 13 but physically he looks 5 times older. In spite of his condition, Auro is a very happy boy. He lives with his mother Vidya, who is a gynaecologist. Amol is young, progressive politician. He is a man with a mission. Auro is Amol's son. Paa is a 'rare' story about a father-son, son-father relationship."
22490,The Cheetah Girls: One World,2008,insufficient sample,4.0,insufficient sample,4.0,Missing,Missing,"Chanel, Dorinda, and Aqua, are off to India to star in a Bollywood movie. But when there they discover that they will have to compete against each other to get the role in the movie. Will the Cheetah's break up again?"
22492,Nowhere Safe,2014,insufficient sample,6.0,Missing,Missing,Missing,Missing,"After two girls cruelly impersonate her online in a ""reverse cyber bullying"" plot, Ashley's reputation is ruined and she and her mother flee a growing threat to their lives. Starting over at a new school, romantic interests and the poignant lessons from an eccentric history teacher draw them out of seclusion until they realize confronting a hurtful past is essential to ensure a brighter future."
22495,Wazir,2016,insufficient sample,6.0,Missing,Missing,Missing,Missing,"'Wazir' is a tale of two unlikely friends, a wheelchair-bound chess grandmaster and a brave ATS officer. Brought together by grief and a strange twist of fate, the two men decide to help each other win the biggest games of their lives. But there's a mysterious, dangerous opponent lurking in the shadows, who is all set to checkmate them."
22497,Approaching the Elephant,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"APPROACHING THE ELEPHANT is a feature-length documentary about The Teddy McArdle Free School, where classes are optional and rules are made by democratic vote. Summerhill, founded 90 years ago by A. S. Neill, was the first free school - now there are more than 200 worldwide. Approaching the Elephant chronicles a free school in the making - spanning two years, from Teddy McArdle's first day when there were no rules or classes, through the changing of the school's director and the expulsion of a student by democratic vote, to the last day of the second year, APPROACHING THE ELEPHANT is an intimate portrait of a small group of people from a range of educational backgrounds, come together to forge a place where children are treated as equals, at liberty to spend their days however they please."
22499,Girl vs. Monster,2012,insufficient sample,4.0,insufficient sample,7.0,3,There are two or more women in this movie and they talk to each other about something other than a man,Skylar finds out that her parents are monster hunters after she accidentally releases some monsters from a secret containment chamber; so she and her techno friends must recapture all the monsters and also save her mom and dad from these monsters who are out for revenge.
22501,Mr. Kaplan,2014,insufficient sample,3.0,0.3333333333333333,15.0,Missing,Missing,"Jacob Kaplan lives an ordinary life in Uruguay. Like many of his other Jewish friends, Jacob fled Europe for South America because of World War II. But now turning 76, he is grumpy and in need of adventure.  An unexpected opportunity to achieve greatness comes in the form of a quiet, elderly German, who Mr Kaplan believes to be a runaway Nazi. Determined to capture this Nazi, as Eichmann was captured before him, Mr Kaplan surprises everyone when he takes up this challenge."
22506,Del amor y otros demonios,2009,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,"Based on Gabriel García Márquez's novel, this is the unsettling story of 13-year-old noble Sierva and the dog bite that changes her life forever. Abandoned, displaced, in the midst of a sexual awakening and finally exorcised, Sierva finds an unlikely ally in a young priest and together they discover passion."
22508,Fuse: Memoirs of the Hunter Girl,2012,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,"In Kyokutei Bakin's classic Japanese epic novel Nansou Satomi Hakkenden, eight samurai serve the Satomi clan during Japan's tumultuous Sengoku (Warring States) era. The Edo-era samurai are the reincarnations of the spirits that Princess Fuse mothered with a dog named Yatsufusa. In Fuse Gansaku: Satomi Hakkenden, the female hunter Hamaji comes to her brother in order to hunt Fuse. Thus, the karmic cycle of retribution that began long ago with the Satomi family begins anew.  Fuse were hybrid creatures of humans and dogs in the Edo period. As there were rumors saying that they killed humans and ate their souls, the Shogun Government offered high bounty for hunting them.  Hamaji was a young female huntress living in the rural part of Mutsu while her brother Dousetsu was living in Edo. The story began as Hamaji went to Edo in order to help his brother to earn some bounty. But in Edo, she met a mysterious young men being chased by others. His name was Shino ..."
22511,Linhas de Wellington,2012,insufficient sample,3.0,0.4375,16.0,Missing,Missing,"Passionate romance, brutal treachery, and selfless nobility are set against the background of Napoleon’s 1810 invasion of Portugal in Valeria Sarmiento’s intimate epic."
22515,Tuulensieppaajat,2014,Missing,Missing,Missing,Missing,Missing,Missing,"Pixadores are a group of young men from the São Paulo favelas. They paint their message on incredible locations to fight the society that’s suppressing them. An invitation to the Berlin Biennale changes everything for the outcasts. Their art, however, won’t fit the frames provided by the establishment. As the men’s world expands outside the favelas, their friendship is put to test."
22518,Close Range,2015,insufficient sample,5.0,0.07692307692307693,13.0,Missing,Missing,"A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter."
22519,Unrelated,2007,Missing,Missing,insufficient sample,1.0,Missing,Missing,A woman in an unhappy relationship takes refuge with a friend's family on holiday in Tuscany.
22520,Cher Ami... Iy Yo!,2009,Missing,Missing,Missing,Missing,Missing,Missing,"A bird that wants to become a hero, a carrier pigeon with an endless list of achievements under his belt and a mouse inventor who want to fly at all costs are some of the characters in this animated film. Peace reigns in a farm located in the forests of Argonne (France), where the rooster no mercy to his son how to wake up and the sheep are all one. But running the year 1918, and the war between humans begins to touch them closely when an army captain pigeon lands in order to enlist some birds, among which strain the little bird."
22521,Diablo,2016,insufficient sample,8.0,insufficient sample,9.0,Missing,Missing,A young civil war veteran is forced on a desperate journey to save his kidnapped wife.
22522,Felt,2014,insufficient sample,2.0,Missing,Missing,Missing,Missing,A women creates an alter ego in hopes of overcoming the trauma inflicted by men in her life
22523,Lava Kusa-The Warrior Twins,2010,Missing,Missing,Missing,Missing,Missing,Missing,"Lava and Kusa were born to mother Sita at Sage Valmiki's hermitage. They grew up learning the essence of Ramayana and master the art of war by using divine weapons from the guidance of Sage Valmiki. The story is about their thrilling childhood experiences blended with action, comedy and enchanting magical powers. On invitation the twins set off to Ayodhya to recite Valmiki Ramayana in front of the King Rama. The twins learn that Mata Sita was sent to vanvas by Lord Rama. They return from Ayodhya with anger and rage towards lord Rama. Lord Rama performs Aswamedha yagna for the propriety of his kingdom. The twins happen to read the declaration of Lord Rama inscripted on a golden plate on the forehead on the horse, and arrests the horse. They hope that this would bring Lord Rama in front of them, so that they can question him regarding the ill treatment given to Mata Sita and to debate on Lord Rama's most acclaimed principle of dharma."
22524,La Entidad,2015,insufficient sample,3.0,Missing,Missing,Missing,Missing,"THE RING goes ‘found footage’ Peruvian in a terrific example of the continually igniting South American new horror wave. A group of media students embark on a documentary project covering ‘Reaction Videos’ - filming people watching intense shock footage online to monitor their psychological effect. And they find one example so terrifying the viewers have all died in mysterious circumstances. But what exactly is on this gruesome Internet footage? Their search leads to an obscure corner of cyberspace known as the Dark Web, a Quechua curse dating from the Spanish Inquisition and a demonic power they cannot escape from."
22525,Africa United,2010,Missing,Missing,insufficient sample,9.0,Missing,Missing,The extraordinary story of three Rwandan children who attempt to realize the dream of their life: to attend the opening ceremony of the FIFA World Cup 2010 at Johannesburg.
22528,Morning Light,2008,Missing,Missing,Missing,Missing,Missing,Missing,"Fifteen young sailors... six months of intense training... one chance at the brass ring. This documentary tells the story of a group of intrepid and determined young men and women, on the cusp of adulthood, as they embark on life's first great adventure. Racing a high-performance 52-foot sloop the crew of ""Morning Light"" matches wits and skills in a dramatic 2300 mile showdown."
22529,AWOL-72,2015,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,"An AWOL marine in possession of secret government information, is a wanted man, pursued by Russian special ops, the LAPD, and a dangerous assassin."
22530,Vampirella,1996,insufficient sample,6.0,Missing,Missing,Missing,Missing,"Dark, mysterious and sensual, Vampirella (Talisa Soto) is a princess from the Planet Drakulon.  Like all vampires, she needs blood to live, but she will not kill to get it - a synthetic substitute keeps her alive.  After journeying across space and time seeking vengeance for her father's brutal murder, she now finds herself on Earth, in Las Vegas, where her enemy Vlad (Roger Daltry) has disguised himself as a rock star.  In order to stop Vlad's doomsday plan for world domination, Vampirella must make a dangerous alliance with a group of hi-tech vampire hunters.  It's a race to stop the apocalypse of humanity and our fate is in the hands of the fiery, dangerous and beautiful Vampirella."
22531,Un fantastico via vai,2013,Missing,Missing,Missing,Missing,Missing,Missing,"Arnaldo, Anita and the twins, Martina and Federica, here is the Nardi family. A quiet, normal middle class family. The man is at that stage of his life where nostalgia for the period as a student becomes stronger. It would be nice to be able to go back. It would be nice to savor those moments. It would be also nice to tell someone who has little more than twenty years in life you have to believe in their dreams and not be afraid..."
22532,2 automnes 3 hivers,2013,insufficient sample,1.0,Missing,Missing,Missing,Missing,"At 33, Arman has decided to change his life. He starts by running. It’s a good start. Amélie carries on with her life. She runs, as well. The first encounter is a shock. The second is a stab in the heart."
22534,The Husband She Met Online,2013,insufficient sample,6.0,insufficient sample,10.0,Missing,Missing,"When hotel event planner Rachel breaks up with her boyfriend John for cheating on her, she decides to go looking online for a new boyfriend. In the expanse of cyberspace, she meets a charming, wealthy man named Craig, who at first, seems perfect. He’s attractive, fun, romantic, and he’s been successfully running his mother’s global real estate company while his mother, Doris travels the world. But Craig is far from perfect. He's obsessive and controlling, and once he sets his sights on Rachel, he has no plans of ever letting go..."
22535,Doctor Who: The Husbands of River Song,2015,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,"It’s Christmas Day on a remote human colony and the Doctor is hiding from Christmas Carols and Comedy Antlers. But when a crashed spaceship calls upon the Doctor for help, he finds himself recruited into River Song’s squad and hurled into a fast and frantic chase across the galaxy. King Hydroflax is furious, and his giant Robot bodyguard is out-of-control and coming for them all! Will Nardole survive? And when will River Song work out who the Doctor is? All will be revealed on a starliner full of galactic super-villains and a destination the Doctor has been avoiding for a very long time."
22536,The Guvnors,2014,insufficient sample,4.0,insufficient sample,6.0,Missing,Missing,"The Guvnors is a violent thriller set amongst the clans and firms of South East London, bringing two generations together in brutal conflict."
22538,Band of Robbers,2016,insufficient sample,6.0,0.25,12.0,Missing,Missing,"A comedic thriller that re-imagines Mark Twain's iconic literary characters of ""Huckleberry Finn"" and ""Tom Sawyer"" as grown men in current day."
22539,Moonwalkers,2015,insufficient sample,1.0,0.09090909090909091,11.0,Missing,Missing,"What if Apollo 11 never actually made it? What if, in reality, Stanley Kubrick secretly shot the famous images of the moon landing in a studio, working for the US administration? This is the premise of a totally plausible conspiracy theory that takes us to swinging sixties London, where a stubborn CIA agent will never find Kubrick but is forced to team up with a lousy manager of a seedy rock band to develop the biggest con of all time."
22540,Het Meisje en de Dood,2012,insufficient sample,4.0,insufficient sample,5.0,Missing,Missing,"The Girl and Death tells us the impossible love story of Nicolai and the courtesan Elise. A love obstructed by materialism, wealth and death threat."
22541,Ellis,2015,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Ellis, a fourteen-minute film directed by JR and written by Academy Award winner Eric Roth, tells the elusive story of countless immigrants whose pursuit of a new life led them to the now-shuttered Ellis Island Immigrant Hospital. Following its opening in 1902, approximately 1.2 million people passed through the facility, where the Statue of Liberty can be seen from the windows. Languishing in a sort of purgatory awaiting their fate, many were never discharged."
22543,Rumors of Wars,2014,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A suspenseful, genre-bending film with two converging storylines. An aspiring college journalist records events in a diary about the turmoil of a society due to the insertion of a RFID chip mandated by the government. ? Years later in the rubble of a post apocalyptic society filled with decay and violence, the diary finds its way into to the hands of an officer in the New World Army who uncovers the truth about the past and discovers everything he stood for was a lie. But what will he do now?"
22544,Les nouveaux chiens de garde,2012,insufficient sample,1.0,Missing,Missing,Missing,Missing,"In 1932, the writer Paul Nizan published ""The New Watchdogs"" to denounce the philosophers and writers of his time who, sheltering behind intellectual neutrality, imposed themselves as true watchdogs of the established order. Today the watchdogs are journalists, editors, and media experts who've openly become market evangelists and guardians of the social order. In a sardonic manner, ""The New Watchdogs"" denounces this press that, claiming to be independent, objective and pluralist, makes out it is a democratic force of opposition. With forcefulness and precision, the film puts its finger on the increasing danger of information produced by the major industrial groups of the Paris Stock Exchange and perverted into merchandise."
22545,Jean-Philippe,2006,Missing,Missing,insufficient sample,8.0,Missing,Missing,"A bourgeois office drone whose raison d’état is the music of French rocker Johnny Hallyday awakens one day in an alternate universe where the famed musician never recorded a single song. When he’s not at the office dutifully plugging-away, Fabrice lives a deadly dull life."
22547,Kristus elab Siberis,2015,Missing,Missing,Missing,Missing,Missing,Missing,"In a remote area of Siberia, the world’s largest sect lives under the teachings of Vissarion, a man who claims to be the reincarnation of Jesus. Sveta has moved from away from St Petersburg and her ex-husband Magomed, and now lives in the community with her children, Danial, Mariam and Zaur, and her new husband, the Vissarionite bell ringer Dmitiri. Christ Lives in Siberia (Jeesus elab Siberis), by Estonian duo Jaak Kilmi and Arbo Tammiksaar, follows the daily lives of the children as they go to school and help out with community chores. As we go along, we discover more about them and what brought their mother to the community. Their lives are juxtaposed with that of Magomed, who writes letters to the Russian government in an attempt to get his children back."
22548,Kansas: Miracles Out Of Nowhere,2015,Missing,Missing,Missing,Missing,Missing,Missing,"2014 marked the 40th Anniversary of KANSAS! The classic lineup reunited, for the first time in more than 30 years, to relive the incredible, untold story of one of the most successful American rock bands. The Feature film includes in-depth interviews with all 6 original members along with Brian May (Queen), David Wild (Rolling Stone), Garth Brooks, and many more! Here how ""Dust in the Wind"" was just a passing comment away from never being recorded and how ""free beer"" changed their lives forever!"
22549,Derrick contre Superman,1992,insufficient sample,3.0,insufficient sample,3.0,Missing,Missing,"Derrick and his deputy, Harry Klein, back from holidays, discover that french TV channel 5 is dead. They'll have to build a plan to create a new ""new 5 channel"". They'll be helped by Starsky & Hutch, Matt Houston, Captain Kirk or french inspector Navarro, while Superman, assisted by Number 6 and Roger Moore, will try to thwart their plan."
22550,Empire of Dirt,2013,insufficient sample,9.0,0.38461538461538464,13.0,Missing,Missing,"Like many Native families, Lena Mahikan grew up in the cycle of abuse. Her father, a residential school survivor, was an alcoholic until he killed himself when Lena was 10. Her mother, only 14 years her senior, turned to the slots. By the time Lena was 15, she was pregnant and, before giving birth, was kicked to the curb by her mom. The cycle continues and Lena is now watching helplessly as her own daughter, Peeka, spirals out of control, landing herself in the hospital following a drug overdose. As a final attempt at survival, Lena decides to return home and face her own mother and a past she’s desperate to escape."
22551,Aimy in a Cage,2016,Missing,Missing,insufficient sample,4.0,Missing,Missing,"A creative teenage girl undergoes a mind-altering procedure while a virus spreads throughout the globe. Crispin Glover co-stars in this black comedy-fusion-surreal plague thriller. A delicious, phantasmagoric fantasy, directed by Hooroo Jackson."
22552,Trophy Kids,2013,Missing,Missing,Missing,Missing,Missing,Missing,"The growing obsession of parents in the scholastic athletic competition of their children is the focus of this first installment in HBO Sports innovative new documentary series. Each new edition spotlights a topic or person whose impact on the sports world is undeniable, opening with a brief overview, followed by a verite documentary and a roundtable discussion."
22553,Journey to Le Mans,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Le Mans the biggest motorsport event in the world, is truly a spectacle like no other. The twenty-four hour race is considered the most physically and mentally demanding race on earth. Man and machine push themselves to the limits of endurance, many never make it past the finish line, and some never make it home."
22554,Marx Reloaded,2011,Missing,Missing,Missing,Missing,Missing,Missing,"Marx Reloaded is a cultural documentary that examines the relevance of German socialist and philosopher Karl Marx's ideas for understanding the global economic and financial crisis of 2008-09. The crisis triggered the deepest global recession in 70 years and prompted the US government to spend more than 1 trillion dollars in order to rescue its banking system from collapse. Today the full implications of the crisis in Europe and around the world still remain unclear. Nevertheless, should we accept the crisis as an unfortunate side-effect of the free market? Or is there another explanation as to why it happened and its likely effects on our society, our economy and our whole way of life?"
22556,Ahwak,2015,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Dr. Sherif who works as a plastic surgeon, gets to know a young lady whom he falls in love with. But when he is introduced to her single mum he falls in love with her instead. Trying his best ways to get her attention."
22558,Janis: Little Girl Blue,2015,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Musician Cat Power narrates this documentary on Janis Joplin's evolution into a star from letters that Joplin wrote over the years to her friends, family, and collaborators."
22559,Plastic Galaxy: The Story of Star Wars Toys,2014,Missing,Missing,Missing,Missing,Missing,Missing,"Plastic Galaxy explores the ground breaking and breathtaking world of 'Star Wars' toys. Through interviews with former Kenner employees, experts, authors, and collectors, the documentary looks at the toys' history, influence, and the passions they elicit today."
22560,Uncanny,2015,insufficient sample,5.0,insufficient sample,4.0,Missing,Missing,"For ten years, inventor David Kressen has lived in seclusion with his inventions, including Adam, a robot with incredible lifelike human qualities. When reporter Joy Andrews is given access to their unconventional facility, she is alternately repelled and attracted to the scientist and his creation. But as Adam exhibits emergent behavior of anger and jealousy towards her, she finds herself increasingly entangled in a web of deception where no one’s motives are easily decipherable."
22563,Aliens on the Moon: The Truth Exposed,2014,Missing,Missing,Missing,Missing,Missing,Missing,Never-before-aired NASA footage presents evidence that the Moon is being used as a base.
22564,Army Dog,2016,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"A brave Army dog returns to the U.S., where he helps his heroic handler bond with his resentful daughter on a camping trip despite danger lurking around every corner."
22567,Arme Riddere,2011,insufficient sample,2.0,insufficient sample,7.0,Missing,Missing,"Terrified and bloody, Oscar Svendsen awakes clinched to a shotgun in a strippers joint. Around him 8 dead men, and police aiming at him. To Oscar it's clear that he is innocent. It all started when four chaps won 1,7 million on the pools."
22568,Klassefesten,2011,insufficient sample,1.0,insufficient sample,8.0,Missing,Missing,"'The Renion' is a new Danish comedy starring Troels Lyby, Nicolaj Copernicus and Anders W. Berthelsen. The three  highschool friends Niels (Nicolaj Copernicus), Andreas (Anders W. Berthelsen) and Thomas (Troels Lyby) are invited to their 25 years anniversary. While Niels and Andrew struggles with not feeling like participating, Thomas is of a different opinion. Having arranged an all-time weekend of drinks, ladies and blowing off steam! The big question is: Will they actually survive the Copenhagen nightlife ... and will they even get to the reunion?. 'The Reunion' is a Danish comedy about old friends, that realises, at some point they are going to grow up and have to behave as adults... AS IF!"
22571,One Track Heart: The Story of Krishna Das,2013,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Krishna Das is on a journey to India to discover legendary spiritual teacher Neem Karoli Baba, through drug addiction and depression, to his eventual emergence as a world-famous Kirtan singer."
22572,Wire Cutters,2014,Missing,Missing,Missing,Missing,Missing,Missing,A chance encounter proves fateful for 2 robots mining on a desolate planet.
22573,La corrispondenza,2016,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"The relationship between Ed, a married astronomer and Amy, his lover, who spend their years apart, is based only on phone calls and texts. One day Amy begins noticing something strange in Ed's messages."
22575,Die dunkle Seite des Mondes,2016,Missing,Missing,Missing,Missing,Missing,Missing,A psychedelic mushroom trip turns a successful lawyer into a wanted man.
22576,100 Yen: The Japanese Arcade Experience,2012,Missing,Missing,Missing,Missing,Missing,Missing,"Imagine a world where video games reign supreme. Five story buildings filled with arcade cabinets, old and new, inundate the streets. Welcome to downtown Tokyo, Japan. A place where the arcades of the 80s and 90s not only still exist, but thrive and have evolved into an elaborate, unmatchable gaming experience. 100 Yen is a historical documentary about the evolution of arcades and the culture surrounding it - from the birth of arcades to the game centers that still thrive today. With a predominant focus on the three major arcade genres, Shooting games, Fighting games and Rhythm games, 100 Yen explores the culture and evolution of arcades through the past and present. Featuring interviews with industry professionals, game programmers and designers, casual gamers and gaming icons from Japan, Canada, and the USA."
22577,Dark Country,2009,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,A couple en route from Las Vegas are forced to deal with a body out in the desert making their honeymoon one hellish ride.
22578,Songs From the North,2014,Missing,Missing,Missing,Missing,Missing,Missing,"Interweaving footage from the director’s three visits to North Korea with songs, spectacle, popular cinema and archival footage, Songs from the North takes a different look at this enigmatic country typically seen through the distorted lens of jingoistic propaganda and derisive satire. Challenging the meaning of freedom, love, patriotism and ultimately the human condition, it tries to understand, on their own terms, the psychology and popular imaginary of the North Korean people and the political ideology of absolute love which continues to drive the nation towards its uncertain future."
