,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
24904,Occhi di cristallo,2004,insufficient sample,1.0,insufficient sample,3.0,Missing,Missing,"While hunting a cultured, intelligent and vicious psychopath, Inspector Amaldi comes face to face with the physical and moral decay of his city as well as the ghosts of his own past."
24905,Meet the Hitlers,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,What would it be like if your last name was Hitler? Director Matt Ogens seeks that answer by intimately portraying a diverse group of individuals with that same unfortunate name.
24906,UFOs: The Best Evidence Ever Caught on Tape,1997,Missing,Missing,Missing,Missing,Missing,Missing,Proffesional photographers and UFO video hunters capture extraordinary objects in the skies around the world
24908,Weiner,2016,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Documentary featuring a jaw-dropping, behind-the-scenes look at the attempted comeback of Anthony Weiner in 2013 as he mounts a campaign for New York City mayor in the wake of his sexting scandal. Featuring unfettered access to the candidate and his campaign."
24909,The Demented,2013,insufficient sample,6.0,insufficient sample,4.0,Missing,Missing,Six college friends unite for a weekend getaway where they find themselves fighting for their lives after a terrorist attack turns the local residents into rage infused zombies.
24910,The Dresser,2015,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"One fateful night in a small English regional theatre during World War II a troupe of touring actors stage a production of Shakespeares King Lear. Bombs are falling, sirens are wailing, the curtain is up in an hour but the actor/manager Sir who is playing Lear is nowhere to be seen. His dresser Norman must scramble to keep the production alive but will Sir turn up in time and if he does will he be able to perform that night? The Dresser is a wickedly funny and deeply moving story of friendship and loyalty as Sir reflects on his lifelong accomplishments and seeks to reconcile his turbulent friendships with those in his employ before the final curtain."
24911,Never Back Down: No Surrender,2016,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Picking up after the events of Never Back Down 2, former MMA champion Case Walker is on the comeback trail to become champion once again."
24912,Approaching the Unknown,2016,insufficient sample,8.0,Missing,Missing,0,Fewer than two women in this movie,"Captain William Stanaforth is on a one-way solo mission to take the first steps in colonising Mars. Like all pioneers throughout history, Stanaforth will face insurmountable odds and life and death decisions as he rockets bravely through space."
24914,Bienvenue Ã  bord,2011,Missing,Missing,insufficient sample,9.0,Missing,Missing,"Isabelle, HR of a large cruise company, made the mistake of choosing her boss as a lover. Before embarking on the maiden voyage of the new flagship of the fleet, though, he decided to disembark from their relationship! Some women take their revenge by poison, firearm, or slander. Isabelle chooses Remy a flamboyant, unemployed ne'er-do-well who flunked out in life on land, but after all is said and done, might have better luck at sea... She recruits him as leader of her plot and on this Palace of the Seas, Remy will first prove to be the worst nightmare of the CEO and Richard, the Cruise Director...then, little by little, he will change his life and that of all those who cross his path..."
24917,(Dis)Honesty: The Truth About Lies,2015,Missing,Missing,Missing,Missing,Missing,Missing,"Documentary exploring the human tendency to be dishonest. Inspired by the work of social scientist, Dan Ariely, the film interweaves personal stories, expert opinions, behavioral experiments, and archival footage to reveal how and why people lie."
24918,Andron,2015,Missing,Missing,insufficient sample,7.0,Missing,Missing,"A group of people are plunged into a dark, claustrophobic maze, where they must fight to survive, as the outside world watches."
24919,Julia X,2011,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Meeting a man on the Internet, Julia decides to see him in person, only to get abducted and branded with the letter ""x"" by that guy. A game of cat and mouse follows, but the story has an unexpected twist."
24920,Oy Vey! My Son Is Gay!,2009,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Twenty-five year old real estate agent Nelson Hirsch is having problems telling his overbearing Jewish parents, Martin and Shirley Hirsch, that he's gay, let alone in a loving relationship not only with a man, Angelo Ferraro, but a non-Jewish one at that. It becomes more crucial as Nelson and Angelo have made a time sensitive pact to tell their respective parents about their relationship. It becomes even more complicated as, out of circumstance, Nelson discovers that his mother and thus by association his father believe the new significant other in his life is not Angelo, who they assume is solely his decorator, but rather Nelson and Angelo's neighbor, Playpen Playmate of the month, Sybil Williams."
24921,Comment c'est Loin,2015,Missing,Missing,insufficient sample,1.0,1,"There are two or more women in this movie, but they don't talk to each other","After ten years of doing nothing, Orel and Gringe are in their mid 30s and they struggle to finish their first rap album. Their texts are mostly sex jokes and booze stories and reflect the everyday life they have in a small town from France. The problem is that they never really finished a song and when their producers want to meet, they have to face a new challenge : finish their first song in the next 24h. Their old issues, the fear of failure, their alcoholic friends and annoying girlfriends won't help them to do so, or will they ?"
24922,The Witness,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A brother's journey to unravel the truth about the mythic death and little known life of Kitty Genovese, who was reportedly murdered in front of 38 witnesses and has become the face of urban apathy."
24926,Henry Gamble's Birthday Party,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Henry Gamble's Birthday Party takes place over 24 hours at the birthday pool party of 17-year-old preacher's kid Henry Gamble. The party guests include adults and teenagers from his church, as well as Henry's ""secular"" friends, including the closeted young Logan, who has eyes for Henry."
24930,The Condemned 2,2015,insufficient sample,5.0,insufficient sample,10.0,Missing,Missing,"A former bounty hunter who finds himself on the run as part of a revamped Condemned tournament, in which convicts are forced to fight each other to the death as part of a game that's broadcast to the public."
24931,Truckfighters,2011,Missing,Missing,Missing,Missing,Missing,Missing,"Three down-to-earth guys, record songs and reach out for alternatives to their ordinary lives."
24934,Cell,2016,Missing,Missing,Missing,Missing,Missing,Missing,"When a strange signal pulsates through all cell phone networks worldwide, it starts a murderous epidemic of epic proportions when users become bloodthirsty creatures, and a group of people in New England are among the survivors to deal with the ensuing chaos after."
24935,Gridlocked,2016,insufficient sample,2.0,Missing,Missing,Missing,Missing,Former SWAT leader David Hendrix and hard-partying movie star Brody Walker must cut their ride-along short when a police training facility is attacked by a team of mercenaries.
24937,Route 181: Fragments of a Journey in Palestine-Israel,2004,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"Route 181 is the epic record of a road trip undertaken in the summer of 2002 by two filmmakers, one Palestinian and one Israeli, along sections of what had been designated as the border between Israel and Palestine by U.N. Resolution 181 in 1947."
24938,Shadow Run,1998,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Haskell (Michael Caine) is assigned a job by his boss, the aristocratic Landon-Higgins (James Fox), to highjack a high security van in broad daylight while it's in the shadow run (out of radio contact with the main security firm). He assembles a team to carry out the heist, but things don't go according to plan and Haskell begins to think his boss might be double crossing him. Add to this, a teenage boarding school pupil has already witnessed some of the meetings of the team and Haskell's in real trouble."
24939,Ejheda vared Mishavad!,2016,insufficient sample,4.0,insufficient sample,1.0,Missing,Missing,"An orange Chevrolet Impala drives across a cemetery towards an abandoned shipwreck in the middle of a desert landscape. It is the 22nd of January, 1965. The day before, the Iranian prime minister was shot dead in front of the parliament building. Inside the wreck, a banished political prisoner has hung himself. The walls are covered in diary entries, literary quotes and strange symbols. Can they help Police Inspector Babak Hafizi in his investigations? Will they shed any light on why there is always an earthquake whenever somebody is buried in this desert cemetery?"
24940,Into Pitch Black,2000,Missing,Missing,insufficient sample,1.0,Missing,Missing,"A policeman is assigned by his superior officer to find and apprehend escaped convict Richard B. Riddick, Riddick was being transported on-board space transport vessel ""Hunter-Gratzner"" carrying on-board 40 people, where a bounty hunter named Johns who captured him was escorting him to the penal colony ""Slam City"" and claim the bounty on his head. But the ""Hunter-Gratzner"" was struck by a meteor shower and crashed on a desert planet, where Riddick and 10 survivors were marooned. The policeman decides to hire a female bounty hunter to track down and capture Riddick alive. The female bounty hunter begins to suspect there is something more behind the ""Hunter-Gratzner"" incident and learns one of the survivors, Paris P. Ogilive was carrying on-board ""Hunter-Gratzner"" a priceless collection of artifacts and learns the back-stories of the 10 survivors as well as Riddick."
24941,Doomsdays,2013,Missing,Missing,insufficient sample,3.0,Missing,Missing,Follows the dark-comic adventures of two men who live an itinerant existence breaking into country houses.
24942,Sonja i bik,2012,Missing,Missing,Missing,Missing,Missing,Missing,"Sonja, a city girl from Zagreb, a vegetarian and a hardcore animal-rights activist, strongly opposes bullfighting in Dalmatinska zagora (Dalmatian Hinterland). People find this irritating and they conclude that no matter how passionately Sonja loves animals, she would never dare to stand in front of a bull. Bets are raised and Sonja faces a challenge in the form of Ante, known far and wide for his powers of persuasion."
24945,The Funhouse Massacre,2015,insufficient sample,4.0,0.375,16.0,Missing,Missing,Six of the worlds scariest psychopaths escape from a local Asylum and proceed to unleash terror on the unsuspecting crowd of a Halloween Funhouse whose themed mazes are inspired by their various reigns of terror.
24946,Girl in Woods,2016,insufficient sample,1.0,Missing,Missing,Missing,Missing,After a tragic accident Grace is lost and alone in the Smoky Mountains. Grace's struggle for survival is made more complicated by her troubled past. Battling the demons in her mind may be the only way to come out alive.
24948,Mythica: The Necromancer,2015,insufficient sample,2.0,0.2727272727272727,11.0,Missing,Missing,Mallister takes Thane prisoner and forces Marek and her team on a quest.  Marek tracks down the Necromancer for a final showdown for the Darkspore.
24949,Complete Unknown,2016,insufficient sample,4.0,0.36363636363636365,11.0,Missing,Missing,"Tom’s birthday dinner party is turned upside down by the unexpected arrival of Alice, an old flame who changed her identity and vanished without a trace 15 years prior."
24950,Kobe Bryant's Muse,2015,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Documentary that goes behind the stats to reveal the story of Kobe Bryant's basketball career, exploring the mentorships, allies and rivalries that have helped shape his stellar 18-year tenure in the NBA, and offering access to his daily experiences, his lifelong inspirations and the battle with his greatest personal challenge yet"
24951,A escondidas,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,"At the age of 14 the world around you changes at a dizzying speed. But what if actually it's you that changing? What if these changes take you away from what up until now, has been your world? Ibrahim and Rafa are going to suffer these changes for themselves, experiencing first love in a way they never could have imagined. And having to keep it Hidden away."
24952,The Hero of Color City,2014,Missing,Missing,0.45454545454545453,11.0,Missing,Missing,An imaginative tale chronicling the adventures of a diverse band of crayons as they strive to protect not only their magical multihued homeland but the imagination of children everywhere from a terrifying monster.
24953,Bang Gang (une histoire d'amour moderne),2015,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Biarritz. Sixteen-year-old George, the high school hottie, falls in love with Alex. To get his attention, she initiates a group game with Alex, Nikita, Laetitia and Gabriel. They will discover, test, and push the limits of their sexuality."
24955,The Asian Connection,2016,insufficient sample,4.0,insufficient sample,5.0,Missing,Missing,"Two American expatriates, Jack and Sam, unwittingly steal a drug lord's money when they rob a series of banks in Southeast Asia and become the target of the gang's vengeance."
24960,Oldboys,2009,Missing,Missing,insufficient sample,9.0,Missing,Missing,"Now in his fifties, Vagn leads a solitary life and plays football with a group of similarly aged men, some even older. After being left behind at a petrol station by his teammates on their way to a match in Sweden, he encounters a young habitual offender and together they set off in hot pursuit of Vagn's buddies. A Nordic road movie taking in a whole series of comic, serious and, above all, well-written scenarios."
24961,The Art of Organized Noize,2016,Missing,Missing,insufficient sample,5.0,Missing,Missing,"Organized Noize shaped the landscape of Hip Hop music with a distinct sound created in the confines of a dungeon. They're responsible for the careers of Outkast, CeeLo, Goodie Mob, and the Dungeon Family. This is the story of the Art of Organized."
24963,Blackway,2015,0.4166666666666667,12.0,0.2,15.0,Missing,Missing,"A young woman newly returned to her hometown becomes the subject of harassment by a man named Blackway, an ex-cop turned violent crime lord who operates with impunity in this small community on the edge of the wilderness. Forsaken by the local townspeople—and advised by the Sheriff to leave town—Lillian decides instead to take a stand against her sociopathic stalker, and enlists the help of ex-logger Lester and his laconic young sidekick."
24964,To Catch a Killer,1992,0.26666666666666666,15.0,Missing,Missing,Missing,Missing,"""To Catch a Killer"" tells the true gruesome story of John Wayne Gacy - a good friend and helpful neighbour, a great child entertainer, a respectful businessman, and a violent serial killer who raped and murdered over 30 young boys."
24965,Brand New-U,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,Identicals is a highly unconventional romantic thriller: an obsessive love story stripped down and re-arranged into the looping logic of a nightmare.
24966,Adam Green's Aladdin,2016,insufficient sample,4.0,insufficient sample,10.0,Missing,Missing,"In this retelling of the classic tale, Aladdin is an out of work indie-rock singer living in a video-game-world ruled by a perverted technology-obsessed Sultan."
24968,La pazza gioia,2016,insufficient sample,4.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Beatrice is a blabbermouth and a so-called billionaire countess who likes to believe she’s in intimacy with world leaders. Donatella is a young quiet tattooed woman, locked in her own mystery. They are both patients of a mental institution and subject to custodial measures."
24971,Allacciate le cinture,2014,insufficient sample,3.0,insufficient sample,8.0,Missing,Missing,"Elena (Kasia Smutniak) and Antonio (Francesco Arca) seem not to be made for each other. They are too different in terms of character, life choices, worldview, and the way they relate to others. They are total opposites. However, they are overwhelmed by a mutual attraction they're trying hard to avoid; but to which they succumb to. This dramedy on relationships also gets a very credible performance from Paola Miraccione, who plays the tragic, albeit funny, character Egle."
24972,The Resurrection of Jake the Snake,2015,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,A fallen professional wrestling superstar battles his past demons in a struggle to reclaim his life and the family that has given up on him.
24973,Double Identity,2009,0.2857142857142857,14.0,Missing,Missing,Missing,Missing,"In Chechnya, an American doctor takes a detour in life when he helps a mysterious woman escape from her would-be assailant."
24974,Future Kick,1991,Missing,Missing,0.5263157894736842,19.0,Missing,Missing,"On Earth in the future Don ""The Dragon"" Wilson takes on a sinister corporation that trades in black market human body parts. He single handedly manages to restore law and order in a motion picture tour de force guaranteed to thrill science fiction and martial arts fans alike."
24975,E Agora? Lembra-me,2013,insufficient sample,3.0,insufficient sample,2.0,Missing,Missing,"Joaquim Pinto has been living with HIV and VHC for almost twenty years. “What now? Remind Me” is the notebook of a year of clinical studies with toxic, mind altering drugs as yet unapproved. An open and eclectic reflection on time and memory, on epidemics and globalization, on survival beyond all expectations, on dissent and absolute love. In a to-and-fro between present and past memories, the film is also a tribute to friends departed and those who remain."
24977,Be Somebody,2016,Missing,Missing,insufficient sample,4.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"Pop superstar Jordan Jaye has a big dream - he just wants to live like a regular teenager. When he's chased down by some excited female fans, he finds a perfect hideout and a reluctant new friend from a small town, high-school art student, Emily Lowe. Despite being from different worlds, they soon discover they have way more in common than they ever imagined. Over the course of several days, the two embark on an unexpected journey of friendship, first love and self-discovery -- proving that maybe opposites really do attract."
24979,Will You Still Love Me Tomorrow?,2013,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Introverted Weichung has been married to Feng for nine years. They have one son together, and Feng would like to have another child with him. One day Stephen, an old friend who now organises weddings, appears and encourages Weichung to return to the gay life he had previously. Anxious not to lose his wife, Weichung tentatively begins seeing a flight attendant behind Feng’s back."
24980,Fixing Frank,2002,Missing,Missing,Missing,Missing,Missing,Missing,"Frank (Miller) is a gay journalist who goes undercover at the urging of his therapist boyfriend Jonathan (Provenza) to write an exposé of Dr. Apsey (Butler). Apsey performs conversion therapy on gay male clients, a practice which Jonathan finds reprehensible. Frank quickly comes clean with Apsey but continues to meet with him under the pretense of interviewing him, but finds himself questioning himself, Jonathan and their six-year relationship."
24981,Essaye-moi,2006,Missing,Missing,Missing,Missing,Missing,Missing,"Quand Yves-Marie, 9 ans, demande à Jacqueline, qui a son âge : ""Epouse-moi"", elle répond par une pirouette : ""Le jour où tu vas dans les étoiles, je te donne ma main."""
24982,Brudermord,2005,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Two young Kurdish refugees, recently arrived in Germany struggle to make their way through the harshness of the occidental city. Their encounter with a gang of Turks will rapidly led them into an inevitable tragical spiral filled with death and revenge."
24983,Central Intelligence,2016,0.14285714285714285,21.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man","After he reunites with an old pal through Facebook, a mild-mannered accountant is lured into the world of international espionage."
24984,Aarakshan,2011,Missing,Missing,insufficient sample,4.0,Missing,Missing,The decision by India's supreme court to establish caste-based reservations for jobs in education causes conflict between a teacher and his mentor.
24985,Chakravyuh,2012,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,"On the request of his friend Kabir, SP Adil Sends him to the Naxal group as an informer. When Kabir finds the truth he becomes one of their gang leader."
24986,Dasvidaniya,2008,Missing,Missing,insufficient sample,4.0,Missing,Missing,"A man who loves to make ""to-do lists"" makes one last bucket list when he realizes he is about to die."
24987,Do Dooni Chaar,2010,Missing,Missing,insufficient sample,3.0,Missing,Missing,A middle-class father in India struggles through a series of unexpected events for upholding respect and smiles.
24988,Dum Maaro Dum,2011,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"ACP Vishnu is sent on a mission to investigate and clean the underbelly of Goa. During his investigation, he uncovers a huge racket and discovers the involvement of various politicians."
24990,Redemption Trail,2013,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Two powerful, yet deeply troubled women -- refugees from political and personal trauma -- flee a past that haunts them. The daughter of a murdered Black Panther revolutionary, Tess, (Hamilton) lives off the grid on a Sonoma vineyard, fiercely detached from all connections. Her hermetic life cracks when she gives reluctant shelter to a desperate young woman, Anna (Rabe) who has attempted suicide in a nearby forest. An unlikely alliance forms between the two, where other close relationships have failed -- David, Anna's husband, (Linklater) and John, Tess' employer (Weber), cannot break through their walls. But the very difference between the two women opens them up to a new vision of themselves, as not only survivors, but as heroes capable even of a thrilling shoot-out in the name of outlaw justice. Reclaiming freedom, and life, they plunge forward, towards an unknown, transformative horizon."
24991,O.J.: Made in America,2016,insufficient sample,6.0,insufficient sample,3.0,Missing,Missing,"A chronicle of the rise and fall of O.J. Simpson, whose high-profile murder trial exposed the extent of American racial tensions, revealing a fractured and divided nation."
24992,"Mother, May I Sleep with Danger?",2016,insufficient sample,7.0,0.6,15.0,Missing,Missing,"When theater major Leah, brings home the special someone in her life to meet her mom, Julie, the family is met with a surprise when Pearl comes to the door. Julie tries to embrace the idea of Leah’s new love interest, but she can’t shake the feeling that something is very wrong. Julie’s suspicions lead to a startling discovery about Pearl that puts Leah in serious danger. Will Julie be able to save her daughter from an eternity of heartache before it’s too late?"
24993,Ragin Cajun Redneck Gators,2013,insufficient sample,1.0,insufficient sample,6.0,Missing,Missing,A group of mutant gators attack the cajun people. Pouring blue chemicals in a Louisiana swamp causes the alligator population to morph into monstrous creatures including a clan of cajuns living in the bayou.
24994,Miami Magma,2011,Missing,Missing,insufficient sample,9.0,Missing,Missing,"When an offshore-drilling rig in the Gulf bursts into flames and sinks, Antoinette Vitrini (Rachel Hunter) - a beautiful and insightful volcanologist - investigates the area with startling results. Confirming her theory that a long-dormant underground volcano exists in the region, Antoinette discovers that the illegal deep-sea drilling has awakened the beast. Now, catastrophic amounts of magma are about to be pumped out... right under the city of Miami. But as Antoinette and her team try to stop the impending disaster, they must also battle the corrupt company that caused the problem in the first place."
24996,Unaware,2013,Missing,Missing,Missing,Missing,Missing,Missing,"In July 2010, a vacationing couple discovered something disturbing on a ranch in rural Texas. Armed with a home camcorder, they captured their experience on video."
24998,We are Twisted Fucking Sister!,2016,Missing,Missing,insufficient sample,1.0,Missing,Missing,"In 1984, American heavy metal band Twisted Sister became a global sensation. For 30 years, they been synonymous with hairspray, women's clothing and tasteless album covers. Until now. Ten years ago, director Andrew Horn was granted access to the archives of Twisted Sister founder Jay French and in We are Twisted fucking Sister he explores the decade that preceded their breakthrough."
25000,Ngo oi Heung Gong: Hoi sum man seoi,2011,insufficient sample,2.0,Missing,Missing,Missing,Missing,"After his business goes bust, Ng Shun (Tony Leung Ka Fei) and his family move back to his old apartment to stay with his father. He has not returned for 10 years because the apartment is too small for his family. Furthermore, the environment is unfamiliar to Shun's family. Coincidentally Shun's old childhood friend, Lung (Eric Tsang) returns too. Due to an old misunderstanding, Shun is distrustful of Lung. Will Lung regain Shun's trust again?"
25002,Almost Human,2013,insufficient sample,5.0,insufficient sample,2.0,Missing,Missing,"Mark Fisher disappeared from his home in a brilliant flash of blue light almost two years ago. His friend Seth Hampton was the last to see him alive. Now a string of grisly, violent murders leads Seth to believe that Mark is back, and something evil is living inside of him."
25003,Bloodmoon,1997,insufficient sample,4.0,Missing,Missing,Missing,Missing,"Ken O'Hara (Gary Daniels) is a ""Mindhunter"" - a serial killer specialist enlisted to find the mass murderer (Darren Shahlavi) intent on killing the strongest fighters in New York City. Trying to catch this cunning and clever killer is the hardest assignment Ken has ever had. Now, the moon is rising again and he must use all of his resources to hunt down the murderer....or he may be the next to die."
25004,Rise of the Gargoyles,2009,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,Workers involuntarily release a gargoyle that proceeds to behead those who took her eggs (and some who didn't!).
25005,How to Let Go of the World and Love All the Things Climate Can't Change,2016,insufficient sample,3.0,insufficient sample,1.0,Missing,Missing,"When documentarian Josh Fox realizes, after much soul searching, that the answers for how to respond to the degradation of our environment cannot be found in his own back yard, he travels the world to connect with communities that are already facing grave effects of climate change. What he finds is a complicated mix of tragedy and inspiration in the various ways climate change is affecting our value systems. How to Let Go of the World delivers a sobering portrait of the state of climate change, and takes stock of what makes humans survivors, and our societies so creative and resilient."
25006,Mansquito,2005,0.2222222222222222,18.0,0.21052631578947367,19.0,Missing,Missing,"Police lieutenant detective Thomas 'Thom' Randall's steady girl-friend, Dr. Jennifer 'Jen' Allen, is Dr. Aaron Michaels's main assistant on his pharmaceutical firm Bellion's research program to cure the highly contagious, fatal infection Guinin. A convicted murderer, whom Thom arrested, is one of their special drug test subjects, but escapes. The convict and Jen are affected by radioactively altered DNA from an experimental reactor used on mosquitoes which transfer quinine. The convict soon mutates into a mosquito-like monster, which sucks its victims dry. By the time Thom and his junior murder brigade partner Charlie Morrison figure out what happens, Jen starts mutating herself."
25008,Suited,2016,Missing,Missing,Missing,Missing,Missing,Missing,"Going deeper than fine fabrics and silk linings, Suited takes a modern, evolved look at gender through the conduit of clothing and elucidates the private and emotional experience surrounding it. With heart and optimism, the film documents a cultural shift that is creating a new demand—and response—for each person’s right to go out into the world with confidence."
25009,"The Strange History of Don't Ask, Don't Tell",2011,insufficient sample,2.0,Missing,Missing,Missing,Missing,"The strange history of the now abandoned American 1993-bill, «Don't ask, don't tell» where sexual orientation was a ""non-talk"" policy in the American forces, leading to 13.368 getting kicked out before 2011."
25010,Gayby Baby,2015,Missing,Missing,Missing,Missing,Missing,Missing,"Kids being raised by same-sex couples are growing in numbers worldwide. We are in a Gayby-Boom. But who are these kids? What do they think about having same-sex parents? And do they face different issues to other kids? At a time when the world is debating marriage equality, these questions are more pertinent than ever. Told from the perspective of the kids, Gayby Baby is intimate and sometimes humorous account of four children and their families."
25012,A Letter to Uncle Boonmee,2009,Missing,Missing,Missing,Missing,Missing,Missing,A filmmaker captures images that characterize the violence and repression as well as the hope of rebirth and remembrance in northeastern Thailand.
25013,Genius,2016,insufficient sample,6.0,Missing,Missing,Missing,Missing,"New York in the 1920s. Max Perkins, a literary editor is the first to sign such subsequent literary greats as Ernest Hemingway and F. Scott Fitzgerald. When a sprawling, chaotic 1,000-page manuscript by an unknown writer falls into his hands, Perkins is convinced he has discovered a literary genius."
25014,Rags,2012,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Rags follows the story of Charlie Prince, an orphan living with his acerbic and unloving stepfather and spoiled, simple-minded stepbrothers. Charlie's dream is to be a singer, and while he is vocally talented and can write music, he can't seem to catch a break. Kadee Worth, on the other hand, is the daughter of music mogul Reginald Worth and is an international pop phenomenon. While the world knows her as a glamorous superstar, she is secretly frustrated with singing other people's songs and wearing clothes other people choose for her. Kadee wants the world to hear and see her true talent. Despite every obstacle that gets thrown in their way, once Charlie and Kadee find one another, they each finally get what they have been looking for – a voice, a stage, an audience and each other."
25015,Barrela: Escola de Crimes,1990,Missing,Missing,insufficient sample,2.0,Missing,Missing,
25017,Mais Uma Vez Amor,2005,Missing,Missing,insufficient sample,5.0,Missing,Missing,"In Rio de Janeiro, the teenagers Lia and Rodrigo have opposite behaviors and personalities. The clumsy Rodrigo is responsible and good student, while the emancipated Lia is totally irresponsible. They have their first sexual intercourse together on April 23rd, and they schedule to meet each other every year in the same date. Along the years, Rodrigo graduates in engineering and gets married with Clara (Christine Fernandes), having a son. The single mother Lia has a life without any commitment, moves to Paris and comes back to Brazil later. After a comedown, Rodrigo leaves his family and quits his job to live with Lia. Written by Claudio Carvalho, Rio de Janeiro, Brazil"
25018,Fantastic Lies,2016,Missing,Missing,Missing,Missing,Missing,Missing,"One night in Durham, North Carolina, a rape accusation set fire to the reputations of three college athletes and their elite university. As the Duke lacrosse players grappled with their transition from model student to the criminally accused, several wars were launched on different fronts."
25020,Thithi,2015,Missing,Missing,Missing,Missing,Missing,Missing,"In a remote village in South India, three generations of sons react to the death of Century Gowda, their grandfather, a 101-year-old man. The three story lines intertwine before converging at Century Gowda's ""Thithi"", the final funeral celebration eleven days after a death."
25021,Internet Famous,2016,Missing,Missing,insufficient sample,1.0,Missing,Missing,"A group of Internet ""sensations"" compete for a tv show. Parody of the Internet."
25022,Dead Rising: Endgame,2016,insufficient sample,2.0,0.3333333333333333,12.0,Missing,Missing,Investigative reporter Chase Carter must stop a secret government conspiracy in the zombie infested quarantine zone of East Mission City.
25023,Header,2006,Missing,Missing,Missing,Missing,Missing,Missing,"HEADER portrays the grueling psychological journey taken by ATF Agent Stewart Cummings. On the surface, Stewart struggles to solve a string of bizarre murders, but in secret, his life falls into a world of corruption that's impossible to escape. Deceit, rape, and murder spiral out of control triggering a hellish conclusion that defies description."
25025,Doc Martin,2001,insufficient sample,2.0,insufficient sample,1.0,Missing,Missing,"Doc Martin tells the tale of Martin Clunes' character in the film, in the months leading up to the Saving Grace story. Martin Bamford is a heart-broken London obstetrician, in a jealous rage after he finds out that his wife has been sleeping with three of his buddies. He escapes to a small Cornish fishing village, which he grows surprisingly attached to, and is extremely reluctant to return with his cheating wife when she comes to pick him up. Although he has only been looking for a week's R &amp; R, Dr Bamford stumbles across a network of secrets in the village of Port Isaac, and finds himself embroiled in the most exciting scandal the village has seen for centuries."
25026,Te3n,2016,insufficient sample,2.0,Missing,Missing,Missing,Missing,"A grandfather, police officer and a priest join hands to investigate and find a missing child."
25027,Jason Bourne,2016,0.19047619047619047,21.0,Missing,Missing,1,"There are two or more women in this movie, but they don't talk to each other",The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.
25028,The Maid's Room,2014,insufficient sample,6.0,insufficient sample,6.0,Missing,Missing,"Drina, a young immigrant working as a live-in maid for a wealthy Long Island family, finds herself entangled in the family's web of dark secrets once she begins to suspect her employer's son has committed a terrible crime."
25029,Ghanchakkar,2013,Missing,Missing,insufficient sample,3.0,Missing,Missing,A safe cracker claims he has lost his memory when two criminals come calling for their cut of the bank heist loot.
25031,"LSD: Love, Sex aur Dhokha",2010,Missing,Missing,insufficient sample,3.0,Missing,Missing,"A video camcorder, a store security camera, and concealed cameras candidly expose lives in three loosely linked tales."
25033,Miss Lovely,2012,Missing,Missing,insufficient sample,1.0,Missing,Missing,A meeting with a struggling actress (Niharika Singh) gives a mild-mannered filmmaker (Nawazuddin Siddiqui) the idea to break away from his controlling brother (Anil George) and direct a feature of his own.
25034,Oye Lucky! Lucky Oye!,2008,Missing,Missing,Missing,Missing,Missing,Missing,"Lovinder Singh, a thief now in custody and facing trial, reflects on his life of crime while the press reflect on how he managed to get away with so much before being arrested."
25035,Phas Gaye Re Obama,2010,Missing,Missing,Missing,Missing,Missing,Missing,"Phase Gaye Re Obama is a comedy set against the backdrop of global recession/meltdown that originated in USA. The film traces the journey of OM Shashtri, an American citizen of Indian origin, who loses all his wealth overnight to the global recession &amp; has been asked to vacate his home by the bank unless he pays up $100,000 (mortgaged amount) within 30 days. Seeing no other option Om comes to India to sell a small piece of an ancestral property. But within days of landing in India he is kidnapped by a 'recession-hit' underworld gang those who think that he is still a millionaire. What happens to Om, is he able to save his home, how did the 'poor' gangster cope with their 'poor' catch &amp; what do small town Indian gangsters have to say to President Obama...is largely forms the rest of the story. The film, showcases how global recession/ meltdown impacted lives from an America based businessman to underworld dons in the dusty plains of small town India."
