,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
18332,Three Inches,2011,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Walter Speckman is a nobody, until one day he is struck by lightning and gains the ability to move any object with his mind... but only for 3 inches at a time. A recruiter who knows of super-powered individuals finds Walter and offers him the chance to use his powers to do good... and join with a team of other people with similar abilities. Walter accepts, but soon discovers that ""good"" and ""evil"" aren't as easy to differentiate as he thought."
18333,El Medico: The Cubaton Story,2012,Missing,Missing,Missing,Missing,Missing,Missing,"El Medico has to decide between doing his duty to the State, as a doctor fulfilling his mothers dream, or being an artist"
18334,Roald Dahl's Esio Trot,2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Mr. Hoppy is a shy old man who lives alone in an apartment building. For many years, he has been secretly in love with Mrs. Silver, a woman who lives below him.  Mr. Hoppy frequently leans over his balcony and exchanges polite conversation with Mrs. Silver, but he is too shy to disclose how he feels.  Mr. Hoppy longs to express his feelings to Mrs. Silver, but he can never bring his lips to form the words.  Mrs. Silver has a small pet tortoise, Alfie, whom she loves very much.  One morning, Mrs. Silver mentions to Mr. Hoppy that even though she has had Alfie for many years, her pet has only grown a tiny bit and has gained only 3 ounces in weight.  She confesses that she wishes she knew of some way to make her little Alfie grown into a larger, more dignified tortoise.  Mr. Hoppy suddenly thinks of a way to give Mrs. Silver her wish and win her affection."
18335,"Montevideo, Bog te video!",2010,Missing,Missing,Missing,Missing,Missing,Missing,"A story about one team that decides to follow a dream that takes them on a journey to the First World Football Championship in Montevideo, Uruguay in 1930. A dream that allows them to become true stars and living legends."
18337,Code Black,2014,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Code Black follows a team of young, idealistic and energetic ER doctors during the transition from the old to the new L.A. County as they try to avoid burnout and improve patient care. Why do they persist, despite being under siege by rules, regulations and paperwork?"
18338,The King of Arcades,2014,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Follow the rise and fall of the King of Arcades as one man pursues his dream against all odds. The King of Arcades details the life and times of punk rock musician and classic arcade collector Richie Knucklez, on his journey to cultural prominence when he takes his passion for collecting to new heights by opening an arcade business in Flemington, New Jersey, only to watch it fall in the wake of economic hardship."
18339,Anonymous Rex,2004,Missing,Missing,insufficient sample,9.0,Missing,Missing,"The dinosaurs didn't go completely extinct when the asteroids hit 65 million years ago. Today, every ten thousandth person in the country is a dinosaur, evolved to be human-sized, wearing sophisticated solid-light holographic disguises to maintain the facade, getting stoned off regular cooking herbs like basil, rosemary and tarragon, and living by their own shadow government's laws; any human who stumbles upon them is to be immediately executed. Two dino private investigators, velociraptor Vincent Rubio and triceratops Ernie Watson, are hired by one of Ernie's old girlfriends to find out why her younger brother committed suicide, and discover a dino cult called Voice Of Progress that wants dinokind to come out of the closet and reclaim the planet."
18341,The American Scream,2012,Missing,Missing,Missing,Missing,Missing,Missing,An original documentary which follows three families in a small seaside town in Massachusetts as they prepare for their annual home made haunted houses. This story highlights their long journey from planning to opening day and cleanup until next year and the obstacles which face them during the process.
18342,Pound of Flesh,2015,insufficient sample,5.0,insufficient sample,5.0,Missing,Missing,"In China to donate his kidney to his dying niece, former black-ops agent Deacon awakes the day before the operation to find he is the latest victim of organ theft. Stitched up and pissed-off, Deacon descends from his opulent hotel in search of his stolen kidney and carves a blood-soaked path through the darkest corners of the city. The clock is ticking for his niece and with each step he loses blood."
18344,Lucia de B.,2014,Missing,Missing,insufficient sample,4.0,Missing,Missing,"An assistant prosecutor zealously pursues a conviction in the case of a pediatric nurse accused of murdering her patients, but doubt arises when her evidence shows that the infants may have died of natural causes."
18346,Gulaal,2009,insufficient sample,4.0,insufficient sample,4.0,Missing,Missing,"A law student witnesses the struggles of the Rajputs, deception, homicide and crime after being elected as General Secretary of his college."
18347,Black Friday,2004,insufficient sample,3.0,insufficient sample,4.0,Missing,Missing,"Bombs tear through Bombay, wreaking havoc and polarising the citizens. With perpetrators at large, the state launches a massive drive to unmask the truth behind these events."
18348,Anthrax,2001,insufficient sample,6.0,insufficient sample,9.0,Missing,Missing,"When cattle mysteriously start dying of anthrax in a small Alberta ranching community, an RCMP officer tries to keep the peace as ranchers lay the blame on a local agricultural research center. A reporter encourages the angry ranchers - led by the Mountie's mother-in-law - to stage a sit-in at the research center. When an eccentric old rancher dies after being exposed to a deadly strain of anthrax, the protesters are quarantined. No one notices that the reporter has disappeared - along with several vials of the deadly bacteria. The RCMP officer begins his own investigation, gleaning information from a U.S. government agent. He finds himself racing against time to recover the stolen anthrax."
18350,The Buttercream Gang,1992,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Unlike most gangs, the ButterCream gang does good deeds. Their leader, Pete, has to go live with his aunt in Chicago. But things don't go well in Chicago and Pete is changed when he returns. Soon Pete is hanging around with the wrong crowd. But the remaining members of the gang, especially their new leader Scott, refuse to give up on their friend Pete."
18352,Strangerland,2015,insufficient sample,2.0,insufficient sample,6.0,Missing,Missing,"Newly arrived to a remote desert town, Catherine and Matthew are tormented by a suspicion when their two teenage children mysteriously vanish."
18353,The Backwater Gospel,2011,Missing,Missing,insufficient sample,1.0,Missing,Missing,Backwater is doomed by the regular visits of the undertaker and its dwellers blame a tramp.
18355,On ne choisit pas sa famille,2011,Missing,Missing,insufficient sample,6.0,Missing,Missing,"César Borgnoli, an unsuccessful car salesman from Italy, lives well beyond his means. In order to get out of his financial disaster, he agrees to a deal: he pretends to be the husband of his sister's girlfriend Kim so she can legally adopt a little girl from Thailand. Caesar believes this to be a great idea and is looking forward to his trip to Thailand. After all, he is going to be able to mix business with pleasure--so he thinks. He didn't expect the local police, the Chinese Triads and the director of the orphanage to chip in, who want to make sure that little Mai is going to end up in a nice family."
18356,Persecuted,2014,Missing,Missing,insufficient sample,4.0,Missing,Missing,"Nationally acclaimed evangelist John Luther is the last obstacle in the way of sweeping religious reform in the States. When a U.S. Senator and Luther's own supporters abduct and frame him in the murder of an innocent teenage girl, an unprecedented era of persecution is unleashed. Out on personal recognizance, Luther escapes police surveillance in search of the truth. And suddenly, a once-normal life is targeted by a team of ex-military operatives who wage a relentless campaign to eliminate the incriminating evidence. As evangelist turned fugitive, Luther vows to expose anyone involved with or profiting from the girl's murder; a mission that brings him face-to-face with the coming storm of persecution that will threaten the entire Christian community in America."
18357,The Dorm,2014,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Vivian begins college as a shy, self-consciousness freshman, but she begins a complete transformation after becoming a dorm mate of the popular Sarah."
18358,Susie's Hope,2013,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"Family - In this family tale based on a true story, a woman who suffered a violent pit bull attack comes to terms with the harrowing experience by adopting a puppy that was severely beaten, burned and left to die. -  Emmanuelle Vaugier, Burgess Jenkins, Andrea Powell"
18360,Las manos,2006,Missing,Missing,insufficient sample,5.0,Missing,Missing,The priest Mario Pantaleo discovers he has some power to diagnose and cure diseases through the laying on of hands. But the police and the church hierarchy will against him.
18361,Betty Blowtorch: And Her Amazing True Life Adventures,2003,insufficient sample,2.0,Missing,Missing,Missing,Missing,"For two years, filmmaker and music video director Anthony Scarpa followed the all-girl punk rock band Betty Blowtorch, documenting their ferocious sound and dangerously low-tech pyrotechnic shows, unaware of the turmoil and tragedy that he will ultimately capture. From their near rise to the top of the major labels, to their ultimate sad end, this critically-acclaimed rock n roll tragedy features the band Betty Blowtorch, as well as other rockers such as Duff McKagan (Guns N Roses, Velvet Revolver), Vanilla Ice, Dez Cadena (Black Flag), Jennifer Finch (L7), Kevin Baldes (LiT), and many others."
18362,Design Is One,2012,Missing,Missing,Missing,Missing,Missing,Missing,"As artists and visual architects, husband and wife Massimo and Lella Vignelli have been producing unique and groundbreaking work as brand designers. This up-close documentary reveals their major influence in reshaping our visual environment."
18364,The Ransom of Red Chief,1998,Missing,Missing,Missing,Missing,Missing,Missing,Two hoboes strike on a get-rich quick scheme to kidnap an overly-energetic 9 year old son of a local banker. Based on the classic story by O'Henry.
18365,Monsters: Dark Continent,2014,0.18181818181818182,11.0,Missing,Missing,Missing,Missing,"Seven years on from the events of Monsters, and the ‘Infected Zones’ have spread worldwide. Humans have been knocked off the top of the food chain, with disparate communities struggling for survival. American soldiers are being sent abroad to protect US interests from the Monsters, but the war is far from being won."
18366,Reminiscence,2014,Missing,Missing,Missing,Missing,Missing,Missing,"There are worlds, there are humans and there are Others. But there is only one Time which is the border between worlds. What if time breaks down? Reminiscence based on true events and physics, telling the story of a couple that trying to experiment the unproved parallel time and black-hole theories. They traveled to a town called Cesme for their research. But what they will face is much beyond the human mind."
18367,Teacher of the Year,2015,Missing,Missing,0.42857142857142855,14.0,Missing,Missing,"Surrounded by the eccentric faculty of Truman High School, Mitch Carter wins the California Teacher of the Year award and immediately receives a tempting offer that may force him to leave his job."
18368,Eyeborgs,2009,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Are government surveillance cameras intended to keep us safe actually killing people? Is it a plot by the government to suppress the opposition, or have our terrorist enemies secretly gained control of our security system and are now using it against us? Following another major terrorist attack the US instigates an intense government surveillance program in which every camera in the country is linked into a single, all-seeing network called the ODIN system (for Optical Defense Intelligence Network). The system includes millions of mobile, robotic surveillance cameras known as ""Eyeborgs,"" which watch everyone for suspicious behavior, all in the name of security, law enforcement and keeping America safe. An agent for the Department of Homeland Security grows suspicious of the system after a series of odd murders in which the physical evidence doesn't match up to what the video records show. Now he must work outside the system to find out who is really controlling the Eyeborgs."
18369,Away and Back,2015,insufficient sample,3.0,insufficient sample,5.0,Missing,Missing,"Jack Peterson, a widowed father of three young children, encounters Ginny Newsom, a wildlife biologist, whose mission is tracking trumpeter swans, a family of which settle in a pond on the Peterson farm. Could that be romance in the air?"
18370,Andaz Apna Apna,1994,insufficient sample,2.0,Missing,Missing,Missing,Missing,Two slackers competing for the affections of an heiress inadvertently become her protectors from an evil criminal.
18371,Hera Pheri,2000,insufficient sample,3.0,insufficient sample,8.0,Missing,Missing,"Three unemployed men find the answer to all their money problems when they receive a call from a kidnapper. However, things do not go as planned."
18372,The Lobster,2015,insufficient sample,9.0,Missing,Missing,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods."
18374,Am Ende ein Fest,2014,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A group of friends at a Jerusalem retirement home build a machine for self-euthanasia in order to help their terminally ill friend. When rumors of the machine begin to spread, more and more people ask for their help, and the friends are faced with an emotional dilemma"
18376,Maggie,2015,Missing,Missing,0.5833333333333334,12.0,Missing,Missing,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller."
18378,Hot Pursuit,2015,0.6153846153846154,13.0,Missing,Missing,2,"There are two or more women in this movie, but they only talk to each other about a man",An uptight by-the-book cop must protect the widow of a drug boss from crooked cops and gunmen.
18379,Slow West,2015,Missing,Missing,insufficient sample,6.0,Missing,Missing,"In the Old West, a 17-year-old Scottish boy teams up with a mysterious gunman to find the woman with whom he is infatuated."
18381,Scintilla,2014,Missing,Missing,insufficient sample,5.0,Missing,Missing,"From a torturous cell in Africa, Abel Powell is released and given the chance to regroup his team of skilled mercenaries for one last job. A top scientist will guide them half a mile underground through an ex-Soviet bunker to extract the vital specimens and information being paid for by a mysterious backer, but what they seek should never have been found!"
18382,Meet the Mormons,2014,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Meet the Mormons examines the very diverse lives of six devout Mormons. Filmed on location and across the globe, Meet the Mormons takes viewers on a journey into the day-to-day realities of individuals living in the U.S., Costa Rica, Nepal and beyond. From their individual passions to their daily struggles, each story paints a picture as rich and unique as the next while challenging the stereotypes that surround the Mormon faith."
18383,The Mad,2007,insufficient sample,2.0,insufficient sample,9.0,Missing,Missing,A horror-thriller in which a doctor and his teenage daughter are terrorized by flesh-eating zombies at a truck stop.
18384,The Mars Underground,2007,insufficient sample,2.0,Missing,Missing,Missing,Missing,"The Mars Underground is a landmark documentary that brings to life, through the use of state-of-the-art 3D animation, the daring first human mission to the red planet and explores the challenges of surviving on Mars."
18386,Me and the Kid,1993,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,A lonely and emotionally neglected rich kid forms an attachment to one of the men who kidnap him during a botched robbery of his father's safe.
18387,Midgets Vs. Mascots,2009,Missing,Missing,insufficient sample,5.0,Missing,Missing,This documentary follows 10 contestants as they compete for 1 million dollars in prize money.
18388,The Human Centipede 3 (Final Sequence),2015,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Taking inspiration from The Human Centipede films, the warden of a notorious and troubled prison looks to create a 500-person human centipede as a solution to his problems."
18389,Mikey,1992,Missing,Missing,insufficient sample,7.0,Missing,Missing,"Mikey just needs a good stable home. He's bounced from foster home to foster home his whole life. He finally lands himself with a new loving family, but their perfect little child is not what he appears to be. His previous caretakers all died of mysterious ""accidents"" that weren't really accidents at all. Mikey is a cold blooded killer, and it doesn't take long for him to aim his sights on his new adoptive family and anyone else who stands in his way."
18390,Mistrial,1996,0.25,12.0,0.3333333333333333,18.0,Missing,Missing,"When a cop-killer goes free, a detective's search for personal justice veers dangerously out of control. Declaring a mistrial, he takes the accused, the judge and the jury hostage...and begins a trial of his own."
18391,Model by Day,1993,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,Lady X is a woman who works during the day as a model but turns into a fighter for justice at night with the help of her karate master Chang.
18392,The Green Inferno,2014,0.2,15.0,Missing,Missing,Missing,Missing,"A group of student activists travel from New York City to the Amazon to save the rainforest.  However, once they arrive in this vast green landscape, they soon discover that they are not alone… and that no good deed goes unpunished."
18393,Just About Famous,2015,Missing,Missing,Missing,Missing,Missing,Missing,"When fans cannot get close to the real thing, these professionals step in to fill the void. As the old adage goes, 'imitation is the sincerest form of flattery.' From a celebrity impersonator convention to their lives across the country, JUST ABOUT FAMOUS chronicles the few who have had the fortune, or curse, of looking like the most recognizable people on the planet."
18394,Alien Origin,2012,Missing,Missing,insufficient sample,2.0,Missing,Missing,"A movie created from ""found footage"" of a lost military expedition that exposes the origins of life on earth."
18395,Rita da Cascia,2004,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Cascia, 14th century, Rita Liotti falls in love, gets married and has two children. Her dream of love is soon hindered by a masculine and violent society, that Rita faces with peace and forgiveness. When she loses her husband and her children, she understands she has a mission: pursuing her path of peace, that will lead her to take the vows, and then to become Saint.  Rita is a Saint of these days, who lived in a very violent age and was so brave to break free from the vengeance chain, through a deep, sincere and christian forgiveness. She is a particular Saint, talking to everybody’s hearts, as she was everything. She was a daugher, a wife, a mother and a nun, she experienced every sort of life, and in all her different lives she was a living model of christian life."
18396,In the Shadow of the Sun,2012,Missing,Missing,Missing,Missing,Missing,Missing,"It is not easy to be an albino in Tanzania. White skin is distinguishable and it burns quickly under the African sun. However, the constant fear is by far the worst part. According to local superstition, albino body parts bring wealth and luck; hence witch doctors pay generously for a leg or an arm."
18397,Deli Man,2015,insufficient sample,2.0,insufficient sample,2.0,Missing,Missing,"Every story needs a brave and trustworthy guide, and Deli Man’s is the effusive and charming Ziggy Gruber, a third-generation delicatessen man - his uncle and great-uncle owned Berger’s in the diamond district, and the Woodrow Deli on Long Island. His grandfather owned the famous Rialto Delicatessen on Broadway, and Ziggy was stuffing cabbages atop of a crate when he was eight. Now he is owner and maven (as well as a Yiddish-speaking French trained chef) of one of the country’s top delis, Kenny and Ziggy’s in Houston – yes, Texas…Shalom y’all. Of course the story of deli isn’t Ziggy’s alone. Deli Man has visited meccas like the Carnegie, Katz’s, 2nd Avenue Deli, Nate ‘n Al, and Canter’s, as well as interviewed some of the great connoisseurs of deli, including Jerry Stiller, Alan Dershowitz, Freddie Klein, Dennis Howard, Jay Parker (Ben’s Best), Fyvush Finkel, and Larry King.  - ComingSoon.net"
18399,Southern Rites,2015,Missing,Missing,Missing,Missing,Missing,Missing,"Southern Rites visits Montgomery County, Ga., one year after the town merged its racially segregated proms, and during a historic election campaign that may lead to its first African-American sheriff. Acclaimed photographer Gillian Laub, whose photos first brought the area unwanted notoriety, documents the repercussions when a white town resident is charged with the murder of a young black man. The case divides locals along well-worn racial lines, and the ensuing plea bargain and sentencing uncover complex truths and produce emotional revelations."
18400,Barely Lethal,2015,Missing,Missing,0.4782608695652174,23.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"A 16-year-old international assassin yearning for a ""normal"" adolescence fakes her own death and enrolls as a senior in a suburban high school. She quickly learns that being popular can be more painful than getting water-boarded."
18401,Spooks: The Greater Good,2015,insufficient sample,7.0,0.23529411764705882,17.0,Missing,Missing,"During a handover to the head of counter-terrorism of MI5, Harry Pearce, a terrorist escapes custody. When Harry disappears soon after, his protégé is tasked with finding out what happened as an impending attack on London looms, and eventually uncovers a deadly conspiracy."
18402,Vehkleja,2015,Missing,Missing,Missing,Missing,Missing,Missing,"Fleeing from the Russian secret police, a young Estonian fencer is forced to return to his homeland, where he becomes a physical education teacher at a local school. The past however catches up and puts him in front of a difficult choice."
18403,Gianni e le donne,2011,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"Gianni is sixty. He is retired but has not become lazy for all that. In fact he is a helpful fellow who gives a hand to all those who need one: shopping for his wife, walking the pretty neighbor's dog, and so on. Everybody likes Gianni, but is it for the right reasons? Doesn't his wife profit by the situation (she still works so it is only logical that Gianni do all the chores)? Isn't he subject to the excruciating whims of his rich mother?... Sure, everybody LIKES Gianni, but who LOVES him? Agreed, being kind to them, he is the ladies pet, but he does not attract them anymore. That is why, when his macho lawyer friend Alfonso blames him for not having young mistresses ""like every other senior Italian male"", Gianni, who is beginning to ask himself questions about what it is like to become old, starts chasing dames."
18404,Suzanne,2013,insufficient sample,4.0,insufficient sample,7.0,Missing,Missing,"The story of a destiny. Suzanne's and her family's. The ties that bind them, keep them together, and the love she pursues... to the point of leaving everything behind."
18405,"The Other One: The Long, Strange Trip of Bob Weir",2014,Missing,Missing,Missing,Missing,Missing,Missing,"Drop out of school to ride with the Merry Pranksters. Form America’s most enduring jam band. Become a family man and father. Never stop chasing the muse. Bob Weir took his own path to and through superstardom as rhythm guitarist for The Grateful Dead. Mike Fleiss re-imagines the whole wild journey in this magnetic rock doc and concert film, with memorable input from bandmates, contemporaries, followers, family, and, of course, the inimitable Bob Weir himself."
18406,Ballet 422,2014,insufficient sample,3.0,Missing,Missing,Missing,Missing,"The film shadows Justin Peck, wunderkind choreographer of the New York City Ballet, as he undertakes the Herculean task of creating the company’s 422nd original piece. Following the creative process from its embryonic stages to its highly anticipated premiere, BALLET 422 is a powerful celebration of the skill and endurance of New York’s most talented dancers—as well as those who remain hidden in the wings."
18407,J.A.C.E.,2011,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Twice-orphaned Jace, a seven-year-old Albanian of Greek origin, witnesses a massacre that wipes out his entire foster family in Argyrokastron, and then falls in the hands of a bunch of ruthless gangsters who ""export"" children abroad for various profitable reasons (ranging from beggary to organ trade). Jace ends up in Athens, Greece, begging at street corners, exploring the secret horrors of brutal institutions for young offenders or, much later, serving obscure patrons, in an underworld where violent loss seems to be his only destiny. The movie follows Jace's inverted Odyssey in a dark universe of abuse, murder and fear, as he desperately (and silently) seeks for a ""family"" of his own or, at least, for a sense of belonging"
18409,Restless Virgins,2013,Missing,Missing,insufficient sample,5.0,Missing,Missing,"A sex scandal that shook Massachusetts prep school, Milton Academy in 2004-05 school year."
18410,Il giovane favoloso,2014,insufficient sample,2.0,insufficient sample,5.0,Missing,Missing,"A luminously beautiful biopic of the celebrated eighteenth-century Italian poet, essayist and philosopher Giacomo Leopardi, who created immortal verse whilst struggling with a debilitating illness."
18411,A Fish in the Bathtub,1999,Missing,Missing,insufficient sample,6.0,Missing,Missing,The fish stays...the marriage goes! A comedy about long term relationships.
18412,2047 - Sights of Death,2014,Missing,Missing,insufficient sample,6.0,Missing,Missing,"The year is 2047.  Our planet is ruled by the repressive Confederate Central Government (CCG).  Ryan is a Green War rebel agent sent on a mission by Sponge to collect evidence against the CCG for its heinous crimes. Ryan soon faces the sinister Colonel Asimov, Major Anderson and a group of mercenaries lead by Lobo. His mission quickly turns chaotic when he meets Tuage, a mutant survivor of the CCG rebellion who swears to help Ryan save what is left of their world … or does she?"
18413,Deep Web,2015,insufficient sample,2.0,insufficient sample,1.0,Missing,Missing,"Deep Web gives the inside story of one of the most important and riveting digital crime sagas of the century -- the arrest of Ross William Ulbricht, the 30-year-old entrepreneur convicted of being 'Dread Pirate Roberts,' creator and operator of online black market Silk Road. As the only film with exclusive access to the Ulbricht family, Deep Web explores how the brightest minds and thought leaders behind the Deep Web and Bitcoin are now caught in the crosshairs of the battle for control of a future inextricably linked to technology, with our digital rights hanging in the balance."
18414,Fugly,2014,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Fame proves elusive for comic Jesse Sanchez, who reflects on life from the bottom of a bathtub in this film based on John Leguizamo's one-man show. The story that unfolds has it all: love, loss, mistakes, adventure and redemption."
18415,"On Any Sunday, The Next Chapter",2014,Missing,Missing,insufficient sample,3.0,Missing,Missing,"On Any Sunday, The Next Chapter” is an exploration into the two-wheeled world of motorcycle riding. The film journeys deeper into the humanity, thrills and excitement behind the global culture of motorcycle riding. We meet those who are bonded by their passion for the race, we experience the exhilaration of the ride and we witness the love of family and friendship as each individual seeks out their next thrilling moment on the bike."
18416,Piccadilly Jim,2005,0.3333333333333333,12.0,Missing,Missing,Missing,Missing,"Set in the 1930s, an American with a scandalous reputation on both sides of the Atlantic must do an about-face in order to win back the woman of his dreams."
18419,Seventeen Again,2000,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Cat and Gene have been divorced for several years. They are both visiting their son and their grandchildren, Sydney and Willie. Willie's a genius who develops a formula that makes who uses it young again, it inadvertently spills into some soap that Willie places in his grandparents room. When each of them uses it they finds themselves 17 again. Willie had to find a way to reverse the process but will his grandparents want to be old again?"
18420,The Disappearance of Garcia Lorca,1996,Missing,Missing,insufficient sample,7.0,Missing,Missing,"A journalist starts an investigation into the disappearance of famed poet and political agitator, Garcia Lorca, who disappeared in the early days of the Spanish Civil War in the the 1930's."
18421,The Dramatics: A Comedy,2015,insufficient sample,1.0,insufficient sample,9.0,Missing,Missing,"When an out of work actress unexpectedly lands a starring role in the sexually explicit mini-series adaptation of a best selling erotic novel, her aimless, stoner boyfriend does his best to be supportive. But when her volatile, Oscar winning co-lead takes ""rehearsals"" too far, her dream job becomes her boyfriend’s worst nightmare and the couple is forced to decide whether or not their relationship is worth fighting for."
18422,What Love Is,2007,Missing,Missing,Missing,Missing,Missing,Missing,"It's Valentine's Day and Tomhas big plans. He's about to get engaged and has a surprise party planned to share the good news with friends. But things take a turn for the worse. Tom returns home only to discover his girlfriend has packed up and left him. Now, instead of a surprise party, the surprise is on Tom. Fortunately, his friends are there to help him make sense of it all."
18423,Static,2012,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,A couple facing marital problems after losing their child finds their life together further complicated by a mysterious visitor.
18425,5 to 7,2014,insufficient sample,10.0,Missing,Missing,Missing,Missing,A young writer begins an affair with an older woman from France whose open marriage to a diplomat dictates that they can meet only between the hours of 5 p.m. to 7 p.m.
18426,Seymour: An Introduction,2015,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Ethan Hawke directs this intimate documentary portrait of classical pianist, composer, author, teacher and sage Seymour Bernstein."
18428,Puffball,2007,Missing,Missing,insufficient sample,6.0,Missing,Missing,Powerful supernatural forces are unleashed when a young architect becomes pregnant after moving to an isolated and mysterious valley to build a house.
18429,Terrore Sull'Everest,1997,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"An adaptation of Jon Krakauer's best selling book, ""Into Thin Air: A Personal Account of the Mt. Everest Disaster"". This movie attempts to re-create the disastrous events that took place during the Mount Everest climb on May 10, 1996. It also follows Jon Krakauer throughout the movie, and portrays what he was going through while climbing this mountain."
18430,Starship: Rising,2014,insufficient sample,2.0,insufficient sample,4.0,Missing,Missing,"A corrupt planetary federation…  The ultimate weapon of destruction....  One starship captain stands between them….and intergalactic armageddon.  STARSHIP: RISING - RISE UP OR DIE  In the distant future, an immortal bionic leader, the product of genetic engineering, has ruled over the universe for 200 years. An uprising is being staged by those preserving natural birth."
18433,Jardins en automne,2006,insufficient sample,2.0,Missing,Missing,Missing,Missing,"When he loses his position as a powerful government minister, Vincent is dropped by his pretty mistress and must begin life anew, without the privileges of power. As he gradually becomes acquainted with milieus which he d either forgotten or never known and a host of sometimes eccentric, often remarkable everyday people, Vincent really begins to start living again."
18435,Voditel dlya Very,2004,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"The film is set during 1962 in Sevastopol, Crimea, then a secret Navy Base in the Soviet Union. General Serov hires Viktor, a cadet from the Kremlin Guard to work as his private chauffeur. In a jet-black ""ZIM"" limo, Viktor is chauffeuring the General's disabled daughter Vera. Viktor is oblivious to the hidden agenda of the KGB agent Saveliev, who manipulates everyone behind the scenes in the old rivalry between the Army and KGB."
18441,Kung Fu Rascals,1992,Missing,Missing,insufficient sample,1.0,Missing,Missing,"In the tradition of Bruce Lee, Jackie Chan and the Three Stooges comes this wildly funny action comedy from director Steve Wang. When chased by mutated monsters, crafty ninjas and a 300 foot tall stone god, the bumbling heroes battle against the powers of darkness in search of ""The Power Most Big""."
18442,Waiting for Godot,2001,insufficient sample,2.0,insufficient sample,4.0,0,Fewer than two women in this movie,"Two tramps wait for a man named Godot, but instead meet a pompous man and his stooped-over slave."
18443,San Andreas Quake,2015,insufficient sample,7.0,insufficient sample,4.0,Missing,Missing,"When a discredited L.A. Seismologist warns of an impending 12.7 earthquake, no one takes her seriously. Now on her own, she races desperately to get her family to safety before the earthquake breaks Los Angeles apart from the mainland."
18444,The Lookalike,2014,Missing,Missing,Missing,Missing,Missing,Missing,Two crooks looking out for a drug lord's love interest scramble to find a look-alike after she dies unexpectedly.
18445,The Anonymous People,2013,Missing,Missing,Missing,Missing,Missing,Missing,An independent feature documentary about the over 23 million Americans living in long-term recovery from alcohol and other drug addictions.
18446,The Martian,2015,0.2857142857142857,21.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive."
18448,Return to Sender,2015,Missing,Missing,Missing,Missing,Missing,Missing,A nurse living in small town goes on a blind date with a man who is not the person he says he is.
18450,I Am Omega,2007,insufficient sample,3.0,Missing,Missing,Missing,Missing,The Last Man Alive Must Battle a Planet of the Dead. [An Asylum film.]
18451,Magical Universe,2014,Missing,Missing,Missing,Missing,Missing,Missing,"Filmed for over a decade, MAGICAL UNIVERSE is a portrait of Al Carbee, an 88 year old strange and reclusive outsider artist who spends his days alone in a massive house in Maine creating art -- mostly featuring Barbie Dolls in elaborate dioramas. The documentary profiles Carbee's amazing body of work and his relentlessly creative lifestyle. Carbee's story is explored through the prism of his unlikely friendship with New York filmmaker Jeremy Workman, who unexpectedly becomes Carbee's closest friend and only link to the outside world. Far beyond just a portrait of an eccentric, MAGICAL UNIVERSE is about wonder, friendship, and the transcendent power of creativity. Its story culminates with Al Carbee's greatest triumph as an artist and a man."
18453,Kung Fury,2015,insufficient sample,3.0,insufficient sample,4.0,2,"There are two or more women in this movie, but they only talk to each other about a man","During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all."
